admissions,answerurl,belong,central,city_id,city_name,code_enroll,colleges_level,county_id,county_name,department,doublehigh,dual_class,dual_class_name,f211,f985,hightitle,inner_rate,is_recruitment,level,level_name,name,nature,nature_name,outer_rate,province_id,province_name,rank,rank_type,rate,recommend_master_level,school_id,school_type,tag_name,town_name,type,type_name,upgrading_level,view_month,view_total,view_total_number,view_week
2,,湖北省教育厅,2,4210,荆州市,1324500,,421003,荆州区,2,0,38003,,2,2,荆州学院,0,1,2001,普通本科,荆州学院,36001,民办,0,42,湖北,,,0,0,1973,6000,,荆州区,5001,理工类,0,254,73.1w,731374,85
2,https://answer.eol.cn/fillmess/index?id=2209&source=zsgk_app,河南省,2,4115,信阳市,1378400,,411503,平桥区,2,0,38003,,2,2,信阳职业技术学院,0,1,2002,专科（高职）,信阳职业技术学院,36000,公办,0,41,河南,,,0,0,1933,6001,,平桥区,5000,综合类,0,813,73.2w,732213,327
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,湖南省,2,4301,长沙市,1260300,76004,0,,2,77006,38003,,2,2,长沙商贸旅游职业技术学院,0,1,2002,专科（高职）,长沙商贸旅游职业技术学院,36000,公办,0,43,湖南,,,0,0,1198,6001,,,5006,财经类,0,690,73.1w,730581,297
2,https://answer.eol.cn/fillmess/index?id=2739&source=zsgk_app,黑龙江省教育厅,2,2301,哈尔滨市,1330000,,0,,2,0,38003,,2,2,黑龙江工商学院,0,1,2001,普通本科,黑龙江工商学院,36001,民办,0,23,黑龙江,,,0,0,2532,6000,,,5000,综合类,0,519,73w,730063,180
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,福建省教育厅,2,3505,泉州市,1376600,,350505,泉港区,2,0,38003,,2,2,泉州信息工程学院,0,1,2001,普通本科,泉州信息工程学院,36001,民办,0,35,福建,,,0,0,1909,6000,,泉港区,5001,理工类,0,2409,73.1w,731157,993
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,陕西省教育厅,2,6101,西安市,1404100,,610102,新城区,2,0,38003,,2,2,西安理工大学高科学院,0,1,2001,普通本科,西安理工大学高科学院,36001,民办,0,61,陕西,,,0,0,2564,6000,,新城区,5001,理工类,0,435,72.7w,727003,195
2,,江苏省教育厅,2,3207,连云港市,1398000,,0,,2,0,38003,,2,2,南京医科大学康达学院,0,1,2001,普通本科,南京医科大学康达学院,36001,民办,0,32,江苏,,,0,0,2546,6000,,,5003,医药类,0,480,72.6w,726291,205
2,https://answer.eol.cn/fillmess/index?id=2383&source=zsgk_app,山东省,2,3709,泰安市,1386100,76004,370911,岱岳区,2,0,38003,,2,2,泰山职业技术学院,0,1,2002,专科（高职）,泰山职业技术学院,36000,公办,0,37,山东,,,0,0,2125,6001,,岱岳区,5000,综合类,0,750,72.7w,726582,321
2,,天津市,2,1201,天津市,1272000,"76001,76004",120112,津南区,2,77004,38003,,2,2,天津电子信息职业技术学院,0,1,2002,专科（高职）,天津电子信息职业技术学院,36000,公办,0,12,天津,,,0,0,836,6001,,津南区,5001,理工类,0,288,72.5w,725301,107
2,,教育部,2,1101,北京市,1004500,,110102,西城区,1,0,38000,双一流,1,2,中央音乐学院,0,1,2001,普通本科,中央音乐学院,36000,公办,0,11,北京,,,0,0,40,6000,教育部直属,西城区,5009,艺术类,0,499,72.3w,723451,183
2,https://answer.eol.cn/fillmess/index?id=2029&source=zsgk_app,广西壮族自治区,2,4501,南宁市,1160800,"76002,76004",0,,2,0,38003,,2,2,广西水利电力职业技术学院,0,1,2002,专科（高职）,广西水利电力职业技术学院,36000,公办,0,45,广西,,,0,0,1737,6001,,,5001,理工类,2.5,1299,72.7w,726536,492
2,https://answer.eol.cn/fillmess/index?id=1274&source=zsgk_app,河北省,2,1301,石家庄市,1240800,,130105,新华区,2,0,38003,,2,2,河北政法职业学院,0,1,2002,专科（高职）,河北政法职业学院,36000,公办,0,13,河北,,,0,0,757,6001,,新华区,5007,政法类,0,783,72.4w,724252,333
2,https://answer.eol.cn/fillmess/index?id=1851&source=zsgk_app,重庆市教委,2,5001,重庆市,1423800,76004,500116,江津区,2,0,38003,,2,2,重庆能源职业学院,0,1,2002,专科（高职）,重庆能源职业学院,36001,民办,0,50,重庆,,,0,0,1523,6001,,江津区,5001,理工类,0,813,72.2w,722217,264
2,https://answer.eol.cn/fillmess/index?id=2675&source=zsgk_app,湖北省教育厅,2,4201,武汉市,1323700,,420116,黄陂区,2,0,38003,,2,2,武汉文理学院,0,1,2001,普通本科,武汉文理学院,36001,民办,0,42,湖北,,,0,0,2459,6000,,黄陂区,5000,综合类,0,843,72.2w,721881,357
2,https://answer.eol.cn/fillmess/index?id=2031&source=zsgk_app,广西壮族自治区,2,4502,柳州市,1210400,76001,0,,2,77005,38003,,2,2,柳州职业技术学院,0,1,2002,专科（高职）,柳州职业技术学院,36000,公办,0,45,广西,,,0,0,1739,6001,,,5000,综合类,0,930,72.2w,721904,390
2,https://answer.eol.cn/fillmess/index?id=2384&source=zsgk_app,山东省,2,3710,威海市,1396600,,0,,2,0,38003,,2,2,山东药品食品职业学院,0,1,2002,专科（高职）,山东药品食品职业学院,36000,公办,0,37,山东,,,0,0,2126,6001,,,5003,医药类,0,891,72w,719804,360
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,河北省,2,1301,石家庄市,1439600,76004,0,,2,0,38003,,2,2,河北轨道运输职业技术学院,0,1,2002,专科（高职）,河北轨道运输职业技术学院,36000,公办,0,13,河北,,,0,0,2858,6001,,,5001,理工类,0,1329,72.2w,721749,516
2,https://answer.eol.cn/fillmess/index?id=2020&source=zsgk_app,上海市教委,2,3101,上海市,1280000,,310115,浦东新区,2,0,38003,,2,2,上海工商外国语职业学院,0,1,2002,专科（高职）,上海工商外国语职业学院,36001,民办,0,31,上海,,,0,0,1727,6001,,浦东新区,5005,语言类,0,789,71.8w,718271,279
2,,河南省,2,4112,三门峡市,1084200,76004,411202,湖滨区,2,0,38003,,2,2,三门峡职业技术学院,0,1,2002,专科（高职）,三门峡职业技术学院,36000,公办,0,41,河南,,,0,0,1410,6001,,湖滨区,5001,理工类,0,302,71.7w,716538,102
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,江苏省,2,3205,苏州市,1268600,76004,0,,2,77006,38003,,2,2,苏州工业职业技术学院,0,1,2002,专科（高职）,苏州工业职业技术学院,36000,公办,0,32,江苏,,,0,0,1359,6001,,,5001,理工类,4,1119,71.8w,718360,477
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,浙江省,2,3301,杭州市,1286200,"76002,76004",330109,萧山区,2,77004,38003,,2,2,浙江建设职业技术学院,0,1,2002,专科（高职）,浙江建设职业技术学院,36000,公办,0,33,浙江,,,0,0,1349,6001,,萧山区,5001,理工类,2.5,1623,71.9w,718587,678
2,,广东省,2,4401,广州市,1086200,"76002,76004",440117,从化区,2,77005,38003,,2,2,广东水利电力职业技术学院,0,1,2002,专科（高职）,广东水利电力职业技术学院,36000,公办,0,44,广东,,,0,0,620,6001,,从化区,5001,理工类,0,344,71.5w,715067,141
2,,天津市,2,1201,天津市,1386300,,120105,河北区,2,0,38003,,2,2,天津铁道职业技术学院,0,1,2002,专科（高职）,天津铁道职业技术学院,36000,公办,0,12,天津,,,0,0,859,6001,,河北区,5001,理工类,0,418,71.5w,715224,171
2,https://answer.eol.cn/fillmess/index?id=3167&source=zsgk_app,江苏省,2,3201,南京市,1400100,,320117,溧水区,2,0,38003,,2,2,南京城市职业学院,0,1,2002,专科（高职）,南京城市职业学院,36000,公办,0,32,江苏,,,0,0,3143,6001,,溧水区,5000,综合类,2.5,699,71.6w,715502,240
2,,天津市,2,1201,天津市,1278800,76004,120112,津南区,2,0,38003,,2,2,天津商务职业学院,0,1,2002,专科（高职）,天津商务职业学院,36000,公办,0,12,天津,,,0,0,855,6001,,津南区,5006,财经类,0,189,71.3w,713345,72
2,https://answer.eol.cn/fillmess/index?id=1858&source=zsgk_app,河北省教育厅,2,1310,廊坊市,1422500,,0,,2,0,38003,,2,2,河北东方学院,0,1,2001,普通本科,河北东方学院,36001,民办,0,13,河北,,,0,0,1539,6000,,,5000,综合类,0,1086,71.5w,714883,435
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,浙江省,2,3302,宁波市,1086300,"76001,76004",0,,2,77002,38003,,2,2,宁波职业技术学院,0,1,2002,专科（高职）,宁波职业技术学院,36000,公办,0,33,浙江,,,0,0,1767,6001,,,5000,综合类,3,1656,71.6w,715719,678
2,,湖南省,2,4304,衡阳市,1394100,,0,,2,0,38003,,2,2,湖南高速铁路职业技术学院,0,1,2002,专科（高职）,湖南高速铁路职业技术学院,36000,公办,0,43,湖南,,,0,0,2034,6001,,,5001,理工类,0,294,70.9w,708987,147
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,辽宁省,2,2101,沈阳市,1017700,,210102,和平区,2,0,38003,,2,2,沈阳音乐学院,0,1,2001,普通本科,沈阳音乐学院,36000,公办,0,21,辽宁,,,0,0,206,6000,,和平区,5009,艺术类,0,786,71.1w,710507,333
2,https://answer.eol.cn/fillmess/index?id=1319&source=zsgk_app,四川省,2,5108,广元市,1381500,76004,510802,利州区,2,0,38003,,2,2,四川信息职业技术学院,0,1,2002,专科（高职）,四川信息职业技术学院,36000,公办,0,51,四川,,,0,0,804,6001,,利州区,5001,理工类,0,690,70.9w,709051,261
2,https://answer.eol.cn/fillmess/index?id=2719&source=zsgk_app,山东省,2,3713,临沂市,1419500,76004,0,,2,0,38003,,2,2,临沂职业学院,0,1,2002,专科（高职）,临沂职业学院,36000,公办,0,37,山东,,,0,0,2509,6001,,,5001,理工类,0,585,70.8w,707786,246
2,https://answer.eol.cn/fillmess/index?id=1495&source=zsgk_app,湖北省,2,4201,武汉市,1298400,,420112,东西湖区,2,0,38003,,2,2,武汉警官职业学院,0,1,2002,专科（高职）,武汉警官职业学院,36000,公办,0,42,湖北,,,0,0,1019,6001,,东西湖区,5007,政法类,0,1107,70.8w,708479,399
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,广东省,2,4420,中山市,1406600,76004,0,,2,0,38003,,2,2,中山职业技术学院,0,1,2002,专科（高职）,中山职业技术学院,36000,公办,0,44,广东,,,0,0,2053,6001,,,5000,综合类,0,981,70.5w,704674,432
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,江西省教育厅,2,3604,九江市,1342900,,360482,共青城市,2,0,38003,,2,2,南昌大学科学技术学院,0,1,2001,普通本科,南昌大学科学技术学院,36001,民办,0,36,江西,,,0,0,2427,6000,,共青城市,5000,综合类,0,804,70.4w,703578,327
2,,山东省,2,3707,潍坊市,1434700,,370703,寒亭区,2,0,38003,,2,2,潍坊护理职业学院,0,1,2002,专科（高职）,潍坊护理职业学院,36000,公办,0,37,山东,,,0,0,2961,6001,,寒亭区,5003,医药类,0,309,70.1w,701110,136
2,https://answer.eol.cn/fillmess/index?id=1300&source=zsgk_app,四川省,2,5101,成都市,1206500,"76001,76004",510115,温江区,2,0,38003,,2,2,四川电力职业技术学院,0,1,2002,专科（高职）,四川电力职业技术学院,36000,公办,0,51,四川,,,0,0,779,6001,,温江区,5001,理工类,0,969,70.3w,702547,366
2,,江苏省教育厅,2,3212,泰州市,1399200,,0,,2,0,38003,,2,2,常州大学怀德学院,0,1,2001,普通本科,常州大学怀德学院,36001,民办,0,32,江苏,,,0,0,1553,6000,,,5001,理工类,0,244,70w,700311,94
2,,山东省,2,3701,济南市,1182700,,0,,2,0,38003,,2,2,山东电力高等专科学校,0,1,2002,专科（高职）,山东电力高等专科学校,36000,公办,0,37,山东,,,0,0,2094,6001,,,5001,理工类,0,815,70w,700041,329
2,https://answer.eol.cn/fillmess/index?id=3045&source=zsgk_app,江西省,2,3611,上饶市,1088800,,361102,信州区,2,0,38003,,2,2,江西医学高等专科学校,0,1,2002,专科（高职）,江西医学高等专科学校,36000,公办,0,36,江西,,,0,0,2891,6001,,信州区,5003,医药类,0,798,70w,699833,264
2,https://answer.eol.cn/fillmess/index?id=2153&source=zsgk_app,福建省,2,3504,三明市,1262700,,0,,2,0,38003,,2,2,福建水利电力职业技术学院,0,1,2002,专科（高职）,福建水利电力职业技术学院,36000,公办,0,35,福建,,,0,0,1870,6001,,,5001,理工类,0,756,70w,700222,285
2,https://answer.eol.cn/fillmess/index?id=1773&source=zsgk_app,云南省,2,5323,楚雄彝族自治州,1401300,,532301,楚雄市,2,0,38003,,2,2,楚雄医药高等专科学校,0,1,2002,专科（高职）,楚雄医药高等专科学校,36000,公办,0,53,云南,,,0,0,1399,6001,,楚雄市,5003,医药类,4,465,69.7w,697437,189
2,,空军装备部,2,4301,长沙市,1205500,76004,0,,2,77005,38003,,2,2,长沙航空职业技术学院,0,1,2002,专科（高职）,长沙航空职业技术学院,36000,公办,0,43,湖南,,,0,0,1984,6001,,,5001,理工类,0,1491,70w,699725,573
2,https://answer.eol.cn/fillmess/index?id=3308&source=zsgk_app,江西省教育厅,2,3601,南昌市,1342000,,360105,湾里区,2,0,38003,,2,2,南昌职业大学,0,1,2001,普通本科,南昌职业大学,36001,民办,0,36,江西,,,0,0,909,6000,,湾里区,5000,综合类,0,783,69.8w,697766,363
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,河南省,2,4101,郑州市,1430700,,0,,2,0,38003,,2,2,河南应用技术职业学院,0,1,2002,专科（高职）,河南应用技术职业学院,36000,公办,0,41,河南,,,0,0,2671,6001,,,5000,综合类,2.5,933,69.6w,696024,411
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,山东省教育厅,2,3701,济南市,1335600,,370114,章丘区,2,0,38003,,2,2,山东工程职业技术大学,0,1,2001,普通本科,山东工程职业技术大学,36001,民办,0,37,山东,,,0,0,2146,6000,,章丘区,5001,理工类,0,1548,69.6w,695658,525
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,四川省,2,5113,南充市,1263900,,0,,2,0,38003,,2,2,南充职业技术学院,0,1,2002,专科（高职）,南充职业技术学院,36000,公办,0,51,四川,,,0,0,794,6001,,,5000,综合类,0,669,69.3w,693260,300
2,https://answer.eol.cn/fillmess/index?id=1199&source=zsgk_app,上海市教委,2,3101,上海市,1279800,76004,310113,宝山区,2,0,38003,,2,2,上海济光职业技术学院,0,1,2002,专科（高职）,上海济光职业技术学院,36001,民办,0,31,上海,,,0,0,674,6001,,宝山区,5001,理工类,0,783,69.2w,691567,312
2,https://answer.eol.cn/fillmess/index?id=1192&source=zsgk_app,上海市,2,3101,上海市,1173300,76002,310110,杨浦区,2,0,38003,,2,2,上海出版印刷高等专科学校,0,1,2002,专科（高职）,上海出版印刷高等专科学校,36000,公办,0,31,上海,,,0,0,664,6001,,杨浦区,5000,综合类,2.5,900,69w,689720,393
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,湖南省,2,4307,常德市,1446800,,430702,武陵区,2,0,38003,,2,2,湖南幼儿师范高等专科学校,0,1,2002,专科（高职）,湖南幼儿师范高等专科学校,36000,公办,0,43,湖南,,,0,0,3110,6001,,武陵区,5004,师范类,0,405,68.8w,688137,177
2,,广东省教育厅,2,4412,肇庆市,1372100,,441202,端州区,2,0,38003,,2,2,广东工商职业技术大学,0,1,2001,普通本科,广东工商职业技术大学,36001,民办,0,44,广东,,,0,0,976,6000,,端州区,5000,综合类,0,320,68.5w,685209,114
2,https://answer.eol.cn/fillmess/index?id=1758&source=zsgk_app,海南省,2,4601,海口市,1387500,"76002,76004",0,,2,77003,38003,,2,2,海南经贸职业技术学院,0,1,2002,专科（高职）,海南经贸职业技术学院,36000,公办,0,46,海南,,,0,0,1404,6001,,,5006,财经类,0,1119,68.6w,686067,444
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,江苏省,2,3212,泰州市,1280600,76004,0,,2,77002,38003,,2,2,江苏农牧科技职业学院,0,1,2002,专科（高职）,江苏农牧科技职业学院,36000,公办,0,32,江苏,,,0,0,1051,6001,,,5002,农林类,4.5,1269,68.6w,685809,480
2,https://answer.eol.cn/fillmess/index?id=1325&source=zsgk_app,湖北省,2,4211,黄冈市,1095500,"76002,76004",0,,2,77004,38003,,2,2,黄冈职业技术学院,0,1,2002,专科（高职）,黄冈职业技术学院,36000,公办,0,42,湖北,,,0,0,812,6001,,,5001,理工类,0,1005,68.3w,683038,384
2,,浙江省教育厅,2,3303,温州市,1328400,,0,,2,0,38003,,2,2,温州医科大学仁济学院,0,1,2001,普通本科,温州医科大学仁济学院,36001,民办,0,33,浙江,,,0,0,2388,6000,,,5003,医药类,0,447,68.1w,680710,120
2,https://answer.eol.cn/fillmess/index?id=3067&source=zsgk_app,四川省,2,5108,广元市,1439300,,0,,2,0,38003,,2,2,川北幼儿师范高等专科学校,0,1,2002,专科（高职）,川北幼儿师范高等专科学校,36000,公办,0,51,四川,,,0,0,2920,6001,,,5004,师范类,0,504,68.1w,680925,222
2,https://answer.eol.cn/fillmess/index?id=1762&source=zsgk_app,海南省,2,4690,省直辖县级行政区划,1357500,76004,469002,琼海市,2,0,38003,,2,2,海南软件职业技术学院,0,1,2002,专科（高职）,海南软件职业技术学院,36000,公办,0,46,海南,,,0,0,1390,6001,,琼海市,5001,理工类,0,462,68.1w,680773,204
2,https://answer.eol.cn/fillmess/index?id=1867&source=zsgk_app,河南省,2,4111,漯河市,1083500,76004,411102,源汇区,2,0,38003,,2,2,漯河职业技术学院,0,1,2002,专科（高职）,漯河职业技术学院,36000,公办,0,41,河南,,,0,0,1554,6001,,源汇区,5000,综合类,0,720,68.1w,681034,291
2,https://answer.eol.cn/fillmess/index?id=2669&source=zsgk_app,河南省教育厅,2,4107,新乡市,1350600,,410702,红旗区,2,0,38003,,2,2,新乡工程学院,0,1,2001,普通本科,新乡工程学院,36001,民办,0,41,河南,,,0,0,2449,6000,,红旗区,5001,理工类,0,1005,68.1w,681448,432
2,https://answer.eol.cn/fillmess/index?id=2731&source=zsgk_app,云南省教育厅,2,5307,丽江市,1332800,,530702,古城区,2,0,38003,,2,2,丽江文化旅游学院,0,1,2001,普通本科,丽江文化旅游学院,36001,民办,0,53,云南,,,0,0,2524,6000,,古城区,5000,综合类,0,795,67.3w,672890,333
2,https://answer.eol.cn/fillmess/index?id=2512&source=zsgk_app,贵州省,2,5226,黔东南苗族侗族自治州,1233600,"76004,76005",522601,凯里市,2,0,38003,,2,2,贵州电子信息职业技术学院,0,1,2002,专科（高职）,贵州电子信息职业技术学院,36000,公办,0,52,贵州,,,0,0,2269,6001,,凯里市,5001,理工类,0,534,67.2w,672161,192
2,https://answer.eol.cn/fillmess/index?id=2665&source=zsgk_app,河南省,2,4105,安阳市,1424300,,410502,文峰区,2,0,38003,,2,2,安阳职业技术学院,0,1,2002,专科（高职）,安阳职业技术学院,36000,公办,0,41,河南,,,0,0,2445,6001,,文峰区,5000,综合类,0,705,67.3w,672923,300
2,https://answer.eol.cn/fillmess/index?id=2581&source=zsgk_app,辽宁省教育厅,2,2107,锦州市,1321300,,210711,太和区,2,0,38003,,2,2,锦州医科大学医疗学院,0,1,2001,普通本科,锦州医科大学医疗学院,36001,民办,0,21,辽宁,,,0,0,2347,6000,,太和区,5003,医药类,0,795,66.8w,668236,372
2,https://answer.eol.cn/fillmess/index?id=3592&source=zsgk_app,山东省,2,3710,威海市,1450700,,371082,荣成市,2,0,38003,,2,2,威海海洋职业学院,0,1,2002,专科（高职）,威海海洋职业学院,36000,公办,0,37,山东,,,0,0,3227,6001,,荣成市,5000,综合类,0,714,66.7w,666789,327
2,,辽宁省,2,2101,沈阳市,1150000,"76001,76004",0,,2,77002,38003,,2,2,辽宁省交通高等专科学校,0,1,2002,专科（高职）,辽宁省交通高等专科学校,36000,公办,0,21,辽宁,,,0,0,1676,6001,,,5001,理工类,0,355,66.6w,665663,152
2,,陕西省,2,6104,咸阳市,1096600,76001,0,,2,77002,38003,,2,2,杨凌职业技术学院,0,1,2002,专科（高职）,杨凌职业技术学院,36000,公办,0,61,陕西,,,0,0,2233,6001,,,5002,农林类,0,768,66.6w,666269,312
2,https://answer.eol.cn/fillmess/index?id=1241&source=zsgk_app,河北省,2,1302,唐山市,1278700,"76002,76004",130209,曹妃甸区,2,77005,38003,,2,2,唐山工业职业技术学院,0,1,2002,专科（高职）,唐山工业职业技术学院,36000,公办,0,13,河北,,,0,0,720,6001,,曹妃甸区,5001,理工类,0,1383,67w,669569,555
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,江西省教育厅,2,3601,南昌市,1293800,,360112,新建区,2,0,38003,,2,2,江西应用科技学院,0,1,2001,普通本科,江西应用科技学院,36001,民办,0,36,江西,,,0,0,928,6000,,新建区,5000,综合类,0,750,66.4w,663968,303
2,,河南省,2,4101,郑州市,1378800,76004,0,,2,0,38003,,2,2,河南经贸职业学院,0,1,2002,专科（高职）,河南经贸职业学院,36000,公办,0,41,河南,,,0,0,1936,6001,,,5006,财经类,3,369,66.1w,661087,144
2,https://answer.eol.cn/fillmess/index?id=1229&source=zsgk_app,上海市教委,2,3101,上海市,1291500,76004,310116,金山区,2,0,38003,,2,2,上海中侨职业技术大学,0,1,2001,普通本科,上海中侨职业技术大学,36001,民办,0,31,上海,,,0,0,706,6000,,金山区,5006,财经类,0,1377,66.3w,663332,441
2,,上海市教委,2,3101,上海市,1363200,,310117,松江区,2,0,38003,,2,2,上海视觉艺术学院,0,1,2001,普通本科,上海视觉艺术学院,36001,民办,0,31,上海,,,0,0,1469,6000,,松江区,5009,艺术类,0,509,66w,659994,175
2,,解放军海军,2,3706,烟台市,9999999,,370602,芝罘区,2,0,38003,,2,2,中国人民解放军海军航空大学,0,1,2001,普通本科,中国人民解放军海军航空大学,36000,公办,0,37,山东,,,0,0,1321,6000,,芝罘区,5011,军事类,0,778,66.1w,660815,285
2,,解放军总后勤部,2,1201,天津市,9999999,,120102,河东区,2,0,38003,,2,2,陆军军事交通学院,0,1,2001,普通本科,陆军军事交通学院,36000,公办,0,12,天津,,,0,0,1253,6000,,河东区,5011,军事类,0,357,65.9w,659483,150
2,https://answer.eol.cn/fillmess/index?id=1820&source=zsgk_app,重庆市,2,5001,重庆市,1087000,76004,500112,渝北区,2,77006,38003,,2,2,重庆航天职业技术学院,0,1,2002,专科（高职）,重庆航天职业技术学院,36000,公办,0,50,重庆,,,0,0,1481,6001,,渝北区,5001,理工类,0,909,66.1w,661206,366
2,https://answer.eol.cn/fillmess/index?id=1656&source=zsgk_app,,2,8201,澳门半岛,9999999,,820103,大堂区,2,0,38003,,2,2,澳门理工大学,0,2,2001,普通本科,澳门理工大学,36000,公办,0,82,澳门,,,0,0,1272,6000,,大堂区,5001,理工类,0,879,66.1w,660539,321
2,https://answer.eol.cn/fillmess/index?id=3401&source=zsgk_app,福建省教育厅,2,3502,厦门市,1270900,,0,,2,0,38003,,2,2,厦门华厦学院,0,1,2001,普通本科,厦门华厦学院,36001,民办,0,35,福建,,,0,0,1897,6000,,,5000,综合类,0,966,66.1w,661263,342
2,https://answer.eol.cn/fillmess/index?id=1257&source=zsgk_app,黑龙江省,2,2301,哈尔滨市,1272600,"76001,76004",230103,南岗区,2,77005,38003,,2,2,黑龙江农业工程职业学院,0,1,2002,专科（高职）,黑龙江农业工程职业学院,36000,公办,0,23,黑龙江,,,0,0,738,6001,,南岗区,5002,农林类,0,603,66w,659780,249
2,https://answer.eol.cn/fillmess/index?id=2463&source=zsgk_app,江苏省,2,3202,无锡市,1374800,,320206,惠山区,2,0,38003,,2,2,无锡城市职业技术学院,0,1,2002,专科（高职）,无锡城市职业技术学院,36000,公办,0,32,江苏,,,0,0,2216,6001,,惠山区,5006,财经类,4.5,558,65.9w,658793,258
2,https://answer.eol.cn/fillmess/index?id=1344&source=zsgk_app,天津市,2,1201,天津市,1272200,76002,120112,津南区,2,77004,38003,,2,2,天津现代职业技术学院,0,1,2002,专科（高职）,天津现代职业技术学院,36000,公办,0,12,天津,,,0,0,845,6001,,津南区,5000,综合类,0,648,65.9w,659203,237
2,,河南省,2,4104,平顶山市,1274800,76001,410411,湛河区,2,0,38003,,2,2,平顶山工业职业技术学院,0,1,2002,专科（高职）,平顶山工业职业技术学院,36000,公办,0,41,河南,,,0,0,1301,6001,,湛河区,5001,理工类,0,336,65.7w,657258,147
2,https://answer.eol.cn/fillmess/index?id=2109&source=zsgk_app,安徽省,2,3401,合肥市,1281600,"76002,76004",0,,2,0,38003,,2,2,安徽交通职业技术学院,0,1,2002,专科（高职）,安徽交通职业技术学院,36000,公办,0,34,安徽,,,0,0,1821,6001,,,5001,理工类,0,807,65.8w,658045,348
2,,江苏省教育厅,2,3205,苏州市,1399100,,0,,2,0,38003,,2,2,江苏科技大学苏州理工学院,0,1,2001,普通本科,江苏科技大学苏州理工学院,36001,民办,0,32,江苏,,,0,0,2554,6000,,,5001,理工类,0,322,65.5w,655254,148
2,,广西壮族自治区教育厅,2,4501,南宁市,1383000,,0,,2,0,38003,,2,2,广西外国语学院,0,1,2001,普通本科,广西外国语学院,36001,民办,0,45,广西,,,0,0,2834,6000,,,5005,语言类,0,309,65.5w,654887,132
2,,陕西省教育厅,2,6104,咸阳市,1312300,,0,,2,0,38003,,2,2,陕西国际商贸学院,0,1,2001,普通本科,陕西国际商贸学院,36001,民办,0,61,陕西,,,0,0,2255,6000,,,5006,财经类,0,201,65.4w,654272,74
2,https://answer.eol.cn/fillmess/index?id=2375&source=zsgk_app,山东省,2,3707,潍坊市,1331700,,0,,2,0,38003,,2,2,山东经贸职业学院,0,1,2002,专科（高职）,山东经贸职业学院,36000,公办,0,37,山东,,,0,0,2117,6001,,,5006,财经类,0,1191,65.5w,655359,501
2,,广东省教育厅,2,4401,广州市,1413600,76004,440117,从化区,2,0,38003,,2,2,广州城建职业学院,0,1,2002,专科（高职）,广州城建职业学院,36001,民办,0,44,广东,,,0,0,1289,6001,,从化区,5001,理工类,0,318,65.2w,652175,148
2,,宁夏回族自治区教育厅,2,6402,石嘴山市,1254400,,640202,大武口区,2,0,38003,,2,2,宁夏理工学院,0,1,2001,普通本科,宁夏理工学院,36001,民办,0,64,宁夏,,,0,0,2288,6000,,大武口区,5001,理工类,0,358,65.1w,651075,134
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,广东省,2,4401,广州市,1406300,76003,0,,2,0,38003,,2,2,广东科贸职业学院,0,1,2002,专科（高职）,广东科贸职业学院,36000,公办,0,44,广东,,,0,0,2051,6001,,,5000,综合类,2.5,897,65.1w,650522,447
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,广东省教育厅,2,4408,湛江市,1412600,,0,,2,0,38003,,2,2,广东文理职业学院,0,1,2002,专科（高职）,广东文理职业学院,36001,民办,0,44,广东,,,0,0,2064,6001,,,5000,综合类,0,768,65w,649939,279
2,,福建省,2,3501,福州市,1086600,"76001,76004",0,,2,77003,38003,,2,2,福建船政交通职业学院,0,1,2002,专科（高职）,福建船政交通职业学院,36000,公办,0,35,福建,,,0,0,1864,6001,,,5001,理工类,4,1131,65.3w,652648,459
2,https://answer.eol.cn/fillmess/index?id=1227&source=zsgk_app,河北省,2,1304,邯郸市,1103400,"76002,76004",0,,2,0,38003,,2,2,邯郸职业技术学院,0,1,2002,专科（高职）,邯郸职业技术学院,36000,公办,0,13,河北,,,0,0,704,6001,,,5001,理工类,0,711,64.9w,649050,273
2,,广西壮族自治区教育厅,2,4501,南宁市,1364300,,0,,2,0,38003,,2,2,广西中医药大学赛恩斯新医药学院,0,1,2001,普通本科,广西中医药大学赛恩斯新医药学院,36001,民办,0,45,广西,,,0,0,2372,6000,,,5003,医药类,0,281,64.6w,645662,116
